((-3.185085, 55.942935999999996), (-3.1843139999999996, 55.942935999999996), (-3.1843139999999996, 55.942499999999995), (-3.185085, 55.942499999999995), (-3.185085, 55.942935999999996))
((-3.1843139999999996, 55.942935999999996), (-3.183543, 55.942935999999996), (-3.183543, 55.942499999999995), (-3.1843139999999996, 55.942499999999995), (-3.1843139999999996, 55.942935999999996))
((-3.183543, 55.942935999999996), (-3.182772, 55.942935999999996), (-3.182772, 55.942499999999995), (-3.183543, 55.942499999999995), (-3.183543, 55.942935999999996))
((-3.182772, 55.942935999999996), (-3.1820009999999996, 55.942935999999996), (-3.1820009999999996, 55.942499999999995), (-3.182772, 55.942499999999995), (-3.182772, 55.942935999999996))
((-3.1820009999999996, 55.942935999999996), (-3.18123, 55.942935999999996), (-3.18123, 55.942499999999995), (-3.1820009999999996, 55.942499999999995), (-3.1820009999999996, 55.942935999999996))
((-3.19665, 55.942499999999995), (-3.195879, 55.942499999999995), (-3.195879, 55.942064), (-3.19665, 55.942064), (-3.19665, 55.942499999999995))
((-3.195879, 55.942499999999995), (-3.195108, 55.942499999999995), (-3.195108, 55.942064), (-3.195879, 55.942064), (-3.195879, 55.942499999999995))
((-3.195108, 55.942499999999995), (-3.194337, 55.942499999999995), (-3.194337, 55.942064), (-3.195108, 55.942064), (-3.195108, 55.942499999999995))
((-3.194337, 55.942499999999995), (-3.193566, 55.942499999999995), (-3.193566, 55.942064), (-3.194337, 55.942064), (-3.194337, 55.942499999999995))
((-3.193566, 55.942499999999995), (-3.192795, 55.942499999999995), (-3.192795, 55.942064), (-3.193566, 55.942064), (-3.193566, 55.942499999999995))
((-3.192795, 55.942499999999995), (-3.192024, 55.942499999999995), (-3.192024, 55.942064), (-3.192795, 55.942064), (-3.192795, 55.942499999999995))
((-3.192024, 55.942499999999995), (-3.191253, 55.942499999999995), (-3.191253, 55.942064), (-3.192024, 55.942064), (-3.192024, 55.942499999999995))
((-3.191253, 55.942499999999995), (-3.190482, 55.942499999999995), (-3.190482, 55.942064), (-3.191253, 55.942064), (-3.191253, 55.942499999999995))
((-3.190482, 55.942499999999995), (-3.189711, 55.942499999999995), (-3.189711, 55.942064), (-3.190482, 55.942064), (-3.190482, 55.942499999999995))
((-3.189711, 55.942499999999995), (-3.1889399999999997, 55.942499999999995), (-3.1889399999999997, 55.942064), (-3.189711, 55.942064), (-3.189711, 55.942499999999995))
((-3.1889399999999997, 55.942499999999995), (-3.188169, 55.942499999999995), (-3.188169, 55.942064), (-3.1889399999999997, 55.942064), (-3.1889399999999997, 55.942499999999995))
((-3.188169, 55.942499999999995), (-3.187398, 55.942499999999995), (-3.187398, 55.942064), (-3.188169, 55.942064), (-3.188169, 55.942499999999995))
((-3.187398, 55.942499999999995), (-3.1866269999999997, 55.942499999999995), (-3.1866269999999997, 55.942064), (-3.187398, 55.942064), (-3.187398, 55.942499999999995))
((-3.1866269999999997, 55.942499999999995), (-3.185856, 55.942499999999995), (-3.185856, 55.942064), (-3.1866269999999997, 55.942064), (-3.1866269999999997, 55.942499999999995))
((-3.185856, 55.942499999999995), (-3.185085, 55.942499999999995), (-3.185085, 55.942064), (-3.185856, 55.942064), (-3.185856, 55.942499999999995))
((-3.185085, 55.942499999999995), (-3.1843139999999996, 55.942499999999995), (-3.1843139999999996, 55.942064), (-3.185085, 55.942064), (-3.185085, 55.942499999999995))
((-3.1843139999999996, 55.942499999999995), (-3.183543, 55.942499999999995), (-3.183543, 55.942064), (-3.1843139999999996, 55.942064), (-3.1843139999999996, 55.942499999999995))
((-3.183543, 55.942499999999995), (-3.182772, 55.942499999999995), (-3.182772, 55.942064), (-3.183543, 55.942064), (-3.183543, 55.942499999999995))
((-3.182772, 55.942499999999995), (-3.1820009999999996, 55.942499999999995), (-3.1820009999999996, 55.942064), (-3.182772, 55.942064), (-3.182772, 55.942499999999995))
((-3.1820009999999996, 55.942499999999995), (-3.18123, 55.942499999999995), (-3.18123, 55.942064), (-3.1820009999999996, 55.942064), (-3.1820009999999996, 55.942499999999995))
((-3.19665, 55.942064), (-3.195879, 55.942064), (-3.195879, 55.941628), (-3.19665, 55.941628), (-3.19665, 55.942064))
((-3.195879, 55.942064), (-3.195108, 55.942064), (-3.195108, 55.941628), (-3.195879, 55.941628), (-3.195879, 55.942064))
((-3.195108, 55.942064), (-3.194337, 55.942064), (-3.194337, 55.941628), (-3.195108, 55.941628), (-3.195108, 55.942064))
((-3.194337, 55.942064), (-3.193566, 55.942064), (-3.193566, 55.941628), (-3.194337, 55.941628), (-3.194337, 55.942064))
((-3.193566, 55.942064), (-3.192795, 55.942064), (-3.192795, 55.941628), (-3.193566, 55.941628), (-3.193566, 55.942064))
((-3.192795, 55.942064), (-3.192024, 55.942064), (-3.192024, 55.941628), (-3.192795, 55.941628), (-3.192795, 55.942064))
((-3.192024, 55.942064), (-3.191253, 55.942064), (-3.191253, 55.941628), (-3.192024, 55.941628), (-3.192024, 55.942064))
((-3.191253, 55.942064), (-3.190482, 55.942064), (-3.190482, 55.941628), (-3.191253, 55.941628), (-3.191253, 55.942064))
((-3.190482, 55.942064), (-3.189711, 55.942064), (-3.189711, 55.941628), (-3.190482, 55.941628), (-3.190482, 55.942064))
((-3.189711, 55.942064), (-3.1889399999999997, 55.942064), (-3.1889399999999997, 55.941628), (-3.189711, 55.941628), (-3.189711, 55.942064))
((-3.1889399999999997, 55.942064), (-3.188169, 55.942064), (-3.188169, 55.941628), (-3.1889399999999997, 55.941628), (-3.1889399999999997, 55.942064))
((-3.188169, 55.942064), (-3.187398, 55.942064), (-3.187398, 55.941628), (-3.188169, 55.941628), (-3.188169, 55.942064))
((-3.187398, 55.942064), (-3.1866269999999997, 55.942064), (-3.1866269999999997, 55.941628), (-3.187398, 55.941628), (-3.187398, 55.942064))
((-3.1866269999999997, 55.942064), (-3.185856, 55.942064), (-3.185856, 55.941628), (-3.1866269999999997, 55.941628), (-3.1866269999999997, 55.942064))
((-3.185856, 55.942064), (-3.185085, 55.942064), (-3.185085, 55.941628), (-3.185856, 55.941628), (-3.185856, 55.942064))
((-3.185085, 55.942064), (-3.1843139999999996, 55.942064), (-3.1843139999999996, 55.941628), (-3.185085, 55.941628), (-3.185085, 55.942064))
((-3.1843139999999996, 55.942064), (-3.183543, 55.942064), (-3.183543, 55.941628), (-3.1843139999999996, 55.941628), (-3.1843139999999996, 55.942064))
((-3.183543, 55.942064), (-3.182772, 55.942064), (-3.182772, 55.941628), (-3.183543, 55.941628), (-3.183543, 55.942064))
((-3.182772, 55.942064), (-3.1820009999999996, 55.942064), (-3.1820009999999996, 55.941628), (-3.182772, 55.941628), (-3.182772, 55.942064))
((-3.1820009999999996, 55.942064), (-3.18123, 55.942064), (-3.18123, 55.941628), (-3.1820009999999996, 55.941628), (-3.1820009999999996, 55.942064))
((-3.19665, 55.941628), (-3.195879, 55.941628), (-3.195879, 55.941192), (-3.19665, 55.941192), (-3.19665, 55.941628))
((-3.195879, 55.941628), (-3.195108, 55.941628), (-3.195108, 55.941192), (-3.195879, 55.941192), (-3.195879, 55.941628))
((-3.195108, 55.941628), (-3.194337, 55.941628), (-3.194337, 55.941192), (-3.195108, 55.941192), (-3.195108, 55.941628))
((-3.194337, 55.941628), (-3.193566, 55.941628), (-3.193566, 55.941192), (-3.194337, 55.941192), (-3.194337, 55.941628))
((-3.193566, 55.941628), (-3.192795, 55.941628), (-3.192795, 55.941192), (-3.193566, 55.941192), (-3.193566, 55.941628))
((-3.192795, 55.941628), (-3.192024, 55.941628), (-3.192024, 55.941192), (-3.192795, 55.941192), (-3.192795, 55.941628))
((-3.192024, 55.941628), (-3.191253, 55.941628), (-3.191253, 55.941192), (-3.192024, 55.941192), (-3.192024, 55.941628))
((-3.191253, 55.941628), (-3.190482, 55.941628), (-3.190482, 55.941192), (-3.191253, 55.941192), (-3.191253, 55.941628))
((-3.190482, 55.941628), (-3.189711, 55.941628), (-3.189711, 55.941192), (-3.190482, 55.941192), (-3.190482, 55.941628))
((-3.189711, 55.941628), (-3.1889399999999997, 55.941628), (-3.1889399999999997, 55.941192), (-3.189711, 55.941192), (-3.189711, 55.941628))
((-3.1889399999999997, 55.941628), (-3.188169, 55.941628), (-3.188169, 55.941192), (-3.1889399999999997, 55.941192), (-3.1889399999999997, 55.941628))
((-3.188169, 55.941628), (-3.187398, 55.941628), (-3.187398, 55.941192), (-3.188169, 55.941192), (-3.188169, 55.941628))
((-3.187398, 55.941628), (-3.1866269999999997, 55.941628), (-3.1866269999999997, 55.941192), (-3.187398, 55.941192), (-3.187398, 55.941628))
((-3.1866269999999997, 55.941628), (-3.185856, 55.941628), (-3.185856, 55.941192), (-3.1866269999999997, 55.941192), (-3.1866269999999997, 55.941628))
((-3.185856, 55.941628), (-3.185085, 55.941628), (-3.185085, 55.941192), (-3.185856, 55.941192), (-3.185856, 55.941628))
((-3.185085, 55.941628), (-3.1843139999999996, 55.941628), (-3.1843139999999996, 55.941192), (-3.185085, 55.941192), (-3.185085, 55.941628))
((-3.1843139999999996, 55.941628), (-3.183543, 55.941628), (-3.183543, 55.941192), (-3.1843139999999996, 55.941192), (-3.1843139999999996, 55.941628))
((-3.183543, 55.941628), (-3.182772, 55.941628), (-3.182772, 55.941192), (-3.183543, 55.941192), (-3.183543, 55.941628))
((-3.182772, 55.941628), (-3.1820009999999996, 55.941628), (-3.1820009999999996, 55.941192), (-3.182772, 55.941192), (-3.182772, 55.941628))
((-3.1820009999999996, 55.941628), (-3.18123, 55.941628), (-3.18123, 55.941192), (-3.1820009999999996, 55.941192), (-3.1820009999999996, 55.941628))
((-3.19665, 55.941192), (-3.195879, 55.941192), (-3.195879, 55.940756), (-3.19665, 55.940756), (-3.19665, 55.941192))
((-3.195879, 55.941192), (-3.195108, 55.941192), (-3.195108, 55.940756), (-3.195879, 55.940756), (-3.195879, 55.941192))
((-3.195108, 55.941192), (-3.194337, 55.941192), (-3.194337, 55.940756), (-3.195108, 55.940756), (-3.195108, 55.941192))
((-3.194337, 55.941192), (-3.193566, 55.941192), (-3.193566, 55.940756), (-3.194337, 55.940756), (-3.194337, 55.941192))
((-3.193566, 55.941192), (-3.192795, 55.941192), (-3.192795, 55.940756), (-3.193566, 55.940756), (-3.193566, 55.941192))
((-3.192795, 55.941192), (-3.192024, 55.941192), (-3.192024, 55.940756), (-3.192795, 55.940756), (-3.192795, 55.941192))
((-3.192024, 55.941192), (-3.191253, 55.941192), (-3.191253, 55.940756), (-3.192024, 55.940756), (-3.192024, 55.941192))
((-3.191253, 55.941192), (-3.190482, 55.941192), (-3.190482, 55.940756), (-3.191253, 55.940756), (-3.191253, 55.941192))
((-3.190482, 55.941192), (-3.189711, 55.941192), (-3.189711, 55.940756), (-3.190482, 55.940756), (-3.190482, 55.941192))
((-3.189711, 55.941192), (-3.1889399999999997, 55.941192), (-3.1889399999999997, 55.940756), (-3.189711, 55.940756), (-3.189711, 55.941192))
((-3.1889399999999997, 55.941192), (-3.188169, 55.941192), (-3.188169, 55.940756), (-3.1889399999999997, 55.940756), (-3.1889399999999997, 55.941192))
((-3.188169, 55.941192), (-3.187398, 55.941192), (-3.187398, 55.940756), (-3.188169, 55.940756), (-3.188169, 55.941192))
((-3.187398, 55.941192), (-3.1866269999999997, 55.941192), (-3.1866269999999997, 55.940756), (-3.187398, 55.940756), (-3.187398, 55.941192))
((-3.1866269999999997, 55.941192), (-3.185856, 55.941192), (-3.185856, 55.940756), (-3.1866269999999997, 55.940756), (-3.1866269999999997, 55.941192))
((-3.185856, 55.941192), (-3.185085, 55.941192), (-3.185085, 55.940756), (-3.185856, 55.940756), (-3.185856, 55.941192))
((-3.185085, 55.941192), (-3.1843139999999996, 55.941192), (-3.1843139999999996, 55.940756), (-3.185085, 55.940756), (-3.185085, 55.941192))
((-3.1843139999999996, 55.941192), (-3.183543, 55.941192), (-3.183543, 55.940756), (-3.1843139999999996, 55.940756), (-3.1843139999999996, 55.941192))
((-3.183543, 55.941192), (-3.182772, 55.941192), (-3.182772, 55.940756), (-3.183543, 55.940756), (-3.183543, 55.941192))
((-3.182772, 55.941192), (-3.1820009999999996, 55.941192), (-3.1820009999999996, 55.940756), (-3.182772, 55.940756), (-3.182772, 55.941192))
((-3.1820009999999996, 55.941192), (-3.18123, 55.941192), (-3.18123, 55.940756), (-3.1820009999999996, 55.940756), (-3.1820009999999996, 55.941192))
((-3.19665, 55.940756), (-3.195879, 55.940756), (-3.195879, 55.94032), (-3.19665, 55.94032), (-3.19665, 55.940756))
((-3.195879, 55.940756), (-3.195108, 55.940756), (-3.195108, 55.94032), (-3.195879, 55.94032), (-3.195879, 55.940756))
((-3.195108, 55.940756), (-3.194337, 55.940756), (-3.194337, 55.94032), (-3.195108, 55.94032), (-3.195108, 55.940756))
((-3.194337, 55.940756), (-3.193566, 55.940756), (-3.193566, 55.94032), (-3.194337, 55.94032), (-3.194337, 55.940756))
((-3.193566, 55.940756), (-3.192795, 55.940756), (-3.192795, 55.94032), (-3.193566, 55.94032), (-3.193566, 55.940756))
((-3.192795, 55.940756), (-3.192024, 55.940756), (-3.192024, 55.94032), (-3.192795, 55.94032), (-3.192795, 55.940756))
((-3.192024, 55.940756), (-3.191253, 55.940756), (-3.191253, 55.94032), (-3.192024, 55.94032), (-3.192024, 55.940756))
((-3.191253, 55.940756), (-3.190482, 55.940756), (-3.190482, 55.94032), (-3.191253, 55.94032), (-3.191253, 55.940756))
((-3.190482, 55.940756), (-3.189711, 55.940756), (-3.189711, 55.94032), (-3.190482, 55.94032), (-3.190482, 55.940756))
((-3.189711, 55.940756), (-3.1889399999999997, 55.940756), (-3.1889399999999997, 55.94032), (-3.189711, 55.94032), (-3.189711, 55.940756))
((-3.1889399999999997, 55.940756), (-3.188169, 55.940756), (-3.188169, 55.94032), (-3.1889399999999997, 55.94032), (-3.1889399999999997, 55.940756))
((-3.188169, 55.940756), (-3.187398, 55.940756), (-3.187398, 55.94032), (-3.188169, 55.94032), (-3.188169, 55.940756))
((-3.187398, 55.940756), (-3.1866269999999997, 55.940756), (-3.1866269999999997, 55.94032), (-3.187398, 55.94032), (-3.187398, 55.940756))
((-3.1866269999999997, 55.940756), (-3.185856, 55.940756), (-3.185856, 55.94032), (-3.1866269999999997, 55.94032), (-3.1866269999999997, 55.940756))
((-3.185856, 55.940756), (-3.185085, 55.940756), (-3.185085, 55.94032), (-3.185856, 55.94032), (-3.185856, 55.940756))
((-3.185085, 55.940756), (-3.1843139999999996, 55.940756), (-3.1843139999999996, 55.94032), (-3.185085, 55.94032), (-3.185085, 55.940756))
((-3.1843139999999996, 55.940756), (-3.183543, 55.940756), (-3.183543, 55.94032), (-3.1843139999999996, 55.94032), (-3.1843139999999996, 55.940756))
((-3.183543, 55.940756), (-3.182772, 55.940756), (-3.182772, 55.94032), (-3.183543, 55.94032), (-3.183543, 55.940756))
((-3.182772, 55.940756), (-3.1820009999999996, 55.940756), (-3.1820009999999996, 55.94032), (-3.182772, 55.94032), (-3.182772, 55.940756))
((-3.1820009999999996, 55.940756), (-3.18123, 55.940756), (-3.18123, 55.94032), (-3.1820009999999996, 55.94032), (-3.1820009999999996, 55.940756))
((-3.19665, 55.94032), (-3.195879, 55.94032), (-3.195879, 55.939884), (-3.19665, 55.939884), (-3.19665, 55.94032))
((-3.195879, 55.94032), (-3.195108, 55.94032), (-3.195108, 55.939884), (-3.195879, 55.939884), (-3.195879, 55.94032))
((-3.195108, 55.94032), (-3.194337, 55.94032), (-3.194337, 55.939884), (-3.195108, 55.939884), (-3.195108, 55.94032))
((-3.194337, 55.94032), (-3.193566, 55.94032), (-3.193566, 55.939884), (-3.194337, 55.939884), (-3.194337, 55.94032))
((-3.193566, 55.94032), (-3.192795, 55.94032), (-3.192795, 55.939884), (-3.193566, 55.939884), (-3.193566, 55.94032))
((-3.192795, 55.94032), (-3.192024, 55.94032), (-3.192024, 55.939884), (-3.192795, 55.939884), (-3.192795, 55.94032))
((-3.192024, 55.94032), (-3.191253, 55.94032), (-3.191253, 55.939884), (-3.192024, 55.939884), (-3.192024, 55.94032))
((-3.191253, 55.94032), (-3.190482, 55.94032), (-3.190482, 55.939884), (-3.191253, 55.939884), (-3.191253, 55.94032))
((-3.190482, 55.94032), (-3.189711, 55.94032), (-3.189711, 55.939884), (-3.190482, 55.939884), (-3.190482, 55.94032))
((-3.189711, 55.94032), (-3.1889399999999997, 55.94032), (-3.1889399999999997, 55.939884), (-3.189711, 55.939884), (-3.189711, 55.94032))
((-3.1889399999999997, 55.94032), (-3.188169, 55.94032), (-3.188169, 55.939884), (-3.1889399999999997, 55.939884), (-3.1889399999999997, 55.94032))
((-3.188169, 55.94032), (-3.187398, 55.94032), (-3.187398, 55.939884), (-3.188169, 55.939884), (-3.188169, 55.94032))
((-3.187398, 55.94032), (-3.1866269999999997, 55.94032), (-3.1866269999999997, 55.939884), (-3.187398, 55.939884), (-3.187398, 55.94032))
((-3.1866269999999997, 55.94032), (-3.185856, 55.94032), (-3.185856, 55.939884), (-3.1866269999999997, 55.939884), (-3.1866269999999997, 55.94032))
((-3.185856, 55.94032), (-3.185085, 55.94032), (-3.185085, 55.939884), (-3.185856, 55.939884), (-3.185856, 55.94032))
((-3.185085, 55.94032), (-3.1843139999999996, 55.94032), (-3.1843139999999996, 55.939884), (-3.185085, 55.939884), (-3.185085, 55.94032))
((-3.1843139999999996, 55.94032), (-3.183543, 55.94032), (-3.183543, 55.939884), (-3.1843139999999996, 55.939884), (-3.1843139999999996, 55.94032))
((-3.183543, 55.94032), (-3.182772, 55.94032), (-3.182772, 55.939884), (-3.183543, 55.939884), (-3.183543, 55.94032))
((-3.182772, 55.94032), (-3.1820009999999996, 55.94032), (-3.1820009999999996, 55.939884), (-3.182772, 55.939884), (-3.182772, 55.94032))
((-3.1820009999999996, 55.94032), (-3.18123, 55.94032), (-3.18123, 55.939884), (-3.1820009999999996, 55.939884), (-3.1820009999999996, 55.94032))
((-3.19665, 55.939884), (-3.195879, 55.939884), (-3.195879, 55.939448), (-3.19665, 55.939448), (-3.19665, 55.939884))
((-3.195879, 55.939884), (-3.195108, 55.939884), (-3.195108, 55.939448), (-3.195879, 55.939448), (-3.195879, 55.939884))
((-3.195108, 55.939884), (-3.194337, 55.939884), (-3.194337, 55.939448), (-3.195108, 55.939448), (-3.195108, 55.939884))
((-3.194337, 55.939884), (-3.193566, 55.939884), (-3.193566, 55.939448), (-3.194337, 55.939448), (-3.194337, 55.939884))
((-3.193566, 55.939884), (-3.192795, 55.939884), (-3.192795, 55.939448), (-3.193566, 55.939448), (-3.193566, 55.939884))
((-3.192795, 55.939884), (-3.192024, 55.939884), (-3.192024, 55.939448), (-3.192795, 55.939448), (-3.192795, 55.939884))
((-3.192024, 55.939884), (-3.191253, 55.939884), (-3.191253, 55.939448), (-3.192024, 55.939448), (-3.192024, 55.939884))
((-3.191253, 55.939884), (-3.190482, 55.939884), (-3.190482, 55.939448), (-3.191253, 55.939448), (-3.191253, 55.939884))
((-3.190482, 55.939884), (-3.189711, 55.939884), (-3.189711, 55.939448), (-3.190482, 55.939448), (-3.190482, 55.939884))
((-3.189711, 55.939884), (-3.1889399999999997, 55.939884), (-3.1889399999999997, 55.939448), (-3.189711, 55.939448), (-3.189711, 55.939884))
((-3.1889399999999997, 55.939884), (-3.188169, 55.939884), (-3.188169, 55.939448), (-3.1889399999999997, 55.939448), (-3.1889399999999997, 55.939884))
((-3.188169, 55.939884), (-3.187398, 55.939884), (-3.187398, 55.939448), (-3.188169, 55.939448), (-3.188169, 55.939884))
((-3.187398, 55.939884), (-3.1866269999999997, 55.939884), (-3.1866269999999997, 55.939448), (-3.187398, 55.939448), (-3.187398, 55.939884))
((-3.1866269999999997, 55.939884), (-3.185856, 55.939884), (-3.185856, 55.939448), (-3.1866269999999997, 55.939448), (-3.1866269999999997, 55.939884))
((-3.185856, 55.939884), (-3.185085, 55.939884), (-3.185085, 55.939448), (-3.185856, 55.939448), (-3.185856, 55.939884))
((-3.185085, 55.939884), (-3.1843139999999996, 55.939884), (-3.1843139999999996, 55.939448), (-3.185085, 55.939448), (-3.185085, 55.939884))
((-3.1843139999999996, 55.939884), (-3.183543, 55.939884), (-3.183543, 55.939448), (-3.1843139999999996, 55.939448), (-3.1843139999999996, 55.939884))
((-3.183543, 55.939884), (-3.182772, 55.939884), (-3.182772, 55.939448), (-3.183543, 55.939448), (-3.183543, 55.939884))
((-3.182772, 55.939884), (-3.1820009999999996, 55.939884), (-3.1820009999999996, 55.939448), (-3.182772, 55.939448), (-3.182772, 55.939884))
((-3.1820009999999996, 55.939884), (-3.18123, 55.939884), (-3.18123, 55.939448), (-3.1820009999999996, 55.939448), (-3.1820009999999996, 55.939884))
((-3.19665, 55.939448), (-3.195879, 55.939448), (-3.195879, 55.939012), (-3.19665, 55.939012), (-3.19665, 55.939448))
((-3.195879, 55.939448), (-3.195108, 55.939448), (-3.195108, 55.939012), (-3.195879, 55.939012), (-3.195879, 55.939448))
((-3.195108, 55.939448), (-3.194337, 55.939448), (-3.194337, 55.939012), (-3.195108, 55.939012), (-3.195108, 55.939448))
((-3.194337, 55.939448), (-3.193566, 55.939448), (-3.193566, 55.939012), (-3.194337, 55.939012), (-3.194337, 55.939448))
((-3.193566, 55.939448), (-3.192795, 55.939448), (-3.192795, 55.939012), (-3.193566, 55.939012), (-3.193566, 55.939448))
((-3.192795, 55.939448), (-3.192024, 55.939448), (-3.192024, 55.939012), (-3.192795, 55.939012), (-3.192795, 55.939448))
((-3.192024, 55.939448), (-3.191253, 55.939448), (-3.191253, 55.939012), (-3.192024, 55.939012), (-3.192024, 55.939448))
((-3.191253, 55.939448), (-3.190482, 55.939448), (-3.190482, 55.939012), (-3.191253, 55.939012), (-3.191253, 55.939448))
((-3.190482, 55.939448), (-3.189711, 55.939448), (-3.189711, 55.939012), (-3.190482, 55.939012), (-3.190482, 55.939448))
((-3.189711, 55.939448), (-3.1889399999999997, 55.939448), (-3.1889399999999997, 55.939012), (-3.189711, 55.939012), (-3.189711, 55.939448))
((-3.1889399999999997, 55.939448), (-3.188169, 55.939448), (-3.188169, 55.939012), (-3.1889399999999997, 55.939012), (-3.1889399999999997, 55.939448))
((-3.188169, 55.939448), (-3.187398, 55.939448), (-3.187398, 55.939012), (-3.188169, 55.939012), (-3.188169, 55.939448))
((-3.187398, 55.939448), (-3.1866269999999997, 55.939448), (-3.1866269999999997, 55.939012), (-3.187398, 55.939012), (-3.187398, 55.939448))
((-3.1866269999999997, 55.939448), (-3.185856, 55.939448), (-3.185856, 55.939012), (-3.1866269999999997, 55.939012), (-3.1866269999999997, 55.939448))
((-3.185856, 55.939448), (-3.185085, 55.939448), (-3.185085, 55.939012), (-3.185856, 55.939012), (-3.185856, 55.939448))
((-3.185085, 55.939448), (-3.1843139999999996, 55.939448), (-3.1843139999999996, 55.939012), (-3.185085, 55.939012), (-3.185085, 55.939448))
((-3.1843139999999996, 55.939448), (-3.183543, 55.939448), (-3.183543, 55.939012), (-3.1843139999999996, 55.939012), (-3.1843139999999996, 55.939448))
((-3.183543, 55.939448), (-3.182772, 55.939448), (-3.182772, 55.939012), (-3.183543, 55.939012), (-3.183543, 55.939448))
((-3.182772, 55.939448), (-3.1820009999999996, 55.939448), (-3.1820009999999996, 55.939012), (-3.182772, 55.939012), (-3.182772, 55.939448))
((-3.1820009999999996, 55.939448), (-3.18123, 55.939448), (-3.18123, 55.939012), (-3.1820009999999996, 55.939012), (-3.1820009999999996, 55.939448))
((-3.19665, 55.939012), (-3.195879, 55.939012), (-3.195879, 55.938576), (-3.19665, 55.938576), (-3.19665, 55.939012))
((-3.195879, 55.939012), (-3.195108, 55.939012), (-3.195108, 55.938576), (-3.195879, 55.938576), (-3.195879, 55.939012))
((-3.195108, 55.939012), (-3.194337, 55.939012), (-3.194337, 55.938576), (-3.195108, 55.938576), (-3.195108, 55.939012))
((-3.194337, 55.939012), (-3.193566, 55.939012), (-3.193566, 55.938576), (-3.194337, 55.938576), (-3.194337, 55.939012))
((-3.193566, 55.939012), (-3.192795, 55.939012), (-3.192795, 55.938576), (-3.193566, 55.938576), (-3.193566, 55.939012))
((-3.192795, 55.939012), (-3.192024, 55.939012), (-3.192024, 55.938576), (-3.192795, 55.938576), (-3.192795, 55.939012))
((-3.192024, 55.939012), (-3.191253, 55.939012), (-3.191253, 55.938576), (-3.192024, 55.938576), (-3.192024, 55.939012))
((-3.191253, 55.939012), (-3.190482, 55.939012), (-3.190482, 55.938576), (-3.191253, 55.938576), (-3.191253, 55.939012))
((-3.190482, 55.939012), (-3.189711, 55.939012), (-3.189711, 55.938576), (-3.190482, 55.938576), (-3.190482, 55.939012))
((-3.189711, 55.939012), (-3.1889399999999997, 55.939012), (-3.1889399999999997, 55.938576), (-3.189711, 55.938576), (-3.189711, 55.939012))
((-3.1889399999999997, 55.939012), (-3.188169, 55.939012), (-3.188169, 55.938576), (-3.1889399999999997, 55.938576), (-3.1889399999999997, 55.939012))
((-3.188169, 55.939012), (-3.187398, 55.939012), (-3.187398, 55.938576), (-3.188169, 55.938576), (-3.188169, 55.939012))
((-3.187398, 55.939012), (-3.1866269999999997, 55.939012), (-3.1866269999999997, 55.938576), (-3.187398, 55.938576), (-3.187398, 55.939012))
((-3.1866269999999997, 55.939012), (-3.185856, 55.939012), (-3.185856, 55.938576), (-3.1866269999999997, 55.938576), (-3.1866269999999997, 55.939012))
((-3.185856, 55.939012), (-3.185085, 55.939012), (-3.185085, 55.938576), (-3.185856, 55.938576), (-3.185856, 55.939012))
((-3.185085, 55.939012), (-3.1843139999999996, 55.939012), (-3.1843139999999996, 55.938576), (-3.185085, 55.938576), (-3.185085, 55.939012))
((-3.1843139999999996, 55.939012), (-3.183543, 55.939012), (-3.183543, 55.938576), (-3.1843139999999996, 55.938576), (-3.1843139999999996, 55.939012))
((-3.183543, 55.939012), (-3.182772, 55.939012), (-3.182772, 55.938576), (-3.183543, 55.938576), (-3.183543, 55.939012))
((-3.182772, 55.939012), (-3.1820009999999996, 55.939012), (-3.1820009999999996, 55.938576), (-3.182772, 55.938576), (-3.182772, 55.939012))
((-3.1820009999999996, 55.939012), (-3.18123, 55.939012), (-3.18123, 55.938576), (-3.1820009999999996, 55.938576), (-3.1820009999999996, 55.939012))
((-3.19665, 55.938576), (-3.195879, 55.938576), (-3.195879, 55.93814), (-3.19665, 55.93814), (-3.19665, 55.938576))
((-3.195879, 55.938576), (-3.195108, 55.938576), (-3.195108, 55.93814), (-3.195879, 55.93814), (-3.195879, 55.938576))
((-3.195108, 55.938576), (-3.194337, 55.938576), (-3.194337, 55.93814), (-3.195108, 55.93814), (-3.195108, 55.938576))
((-3.194337, 55.938576), (-3.193566, 55.938576), (-3.193566, 55.93814), (-3.194337, 55.93814), (-3.194337, 55.938576))
((-3.193566, 55.938576), (-3.192795, 55.938576), (-3.192795, 55.93814), (-3.193566, 55.93814), (-3.193566, 55.938576))
((-3.192795, 55.938576), (-3.192024, 55.938576), (-3.192024, 55.93814), (-3.192795, 55.93814), (-3.192795, 55.938576))
((-3.192024, 55.938576), (-3.191253, 55.938576), (-3.191253, 55.93814), (-3.192024, 55.93814), (-3.192024, 55.938576))
((-3.191253, 55.938576), (-3.190482, 55.938576), (-3.190482, 55.93814), (-3.191253, 55.93814), (-3.191253, 55.938576))
((-3.190482, 55.938576), (-3.189711, 55.938576), (-3.189711, 55.93814), (-3.190482, 55.93814), (-3.190482, 55.938576))
((-3.189711, 55.938576), (-3.1889399999999997, 55.938576), (-3.1889399999999997, 55.93814), (-3.189711, 55.93814), (-3.189711, 55.938576))
((-3.1889399999999997, 55.938576), (-3.188169, 55.938576), (-3.188169, 55.93814), (-3.1889399999999997, 55.93814), (-3.1889399999999997, 55.938576))
