9.630327820777893066e-01
8.705372214317321777e-01
1.632102251052856445e+00
8.478114604949951172e-01
1.181099057197570801e+00
1.556535959243774414e+00
1.020481586456298828e+00
8.500158786773681641e-01
1.112388610839843750e+00
7.446530461311340332e-01
1.240667700767517090e+00
1.063990235328674316e+00
1.111045479774475098e+00
1.120412826538085938e+00
1.130040884017944336e+00
1.491318464279174805e+00
1.420010328292846680e+00
1.163191914558410645e+00
7.708897590637207031e-01
1.405911326408386230e+00
7.777476310729980469e-01
1.246032714843750000e+00
8.489292860031127930e-01
7.721658945083618164e-01
9.518054723739624023e-01
1.526450395584106445e+00
1.583810210227966309e+00
1.534431695938110352e+00
1.708652496337890625e+00
1.592872381210327148e+00
9.992499351501464844e-01
1.902937889099121094e+00
5.292376279830932617e-01
8.223169445991516113e-01
1.494523763656616211e+00
1.012838602066040039e+00
1.354507207870483398e+00
1.365295767784118652e+00
1.007198333740234375e+00
7.964718341827392578e-01
1.208532333374023438e+00
9.940007328987121582e-01
9.217271208763122559e-01
1.091295719146728516e+00
8.821885585784912109e-01
1.084222912788391113e+00
1.071153402328491211e+00
1.037299036979675293e+00
1.015053749084472656e+00
1.136699438095092773e+00
1.362507700920104980e+00
1.244090318679809570e+00
1.671370863914489746e+00
9.529570341110229492e-01
9.576096534729003906e-01
9.980890154838562012e-01
1.392494201660156250e+00
7.816953659057617188e-01
1.245081424713134766e+00
1.085823655128479004e+00
1.189284682273864746e+00
9.791256189346313477e-01
1.021988034248352051e+00
1.695504665374755859e+00
9.999082088470458984e-01
1.339425683021545410e+00
1.112864613533020020e+00
1.520743727684020996e+00
1.092355728149414062e+00
8.262376189231872559e-01
1.564871191978454590e+00
9.880944490432739258e-01
1.283707380294799805e+00
1.410985350608825684e+00
1.131354808807373047e+00
1.736121058464050293e+00
1.511044263839721680e+00
8.745647072792053223e-01
1.275002837181091309e+00
1.300493478775024414e+00
9.112443923950195312e-01
1.057192564010620117e+00
1.394160389900207520e+00
1.034740209579467773e+00
1.175857543945312500e+00
